artist,album,rating,review_link,info_link
Pianos Become The Teeth,The Lack Long After,60,https://www.youtube.com/watch?v=Z9qBtOaCRzc,https://www.albumoftheyear.org/album/13348-pianos-become-the-teeth-the-lack-long-after.php
Lou Reed & Metallica,Lulu,60,https://www.youtube.com/watch?v=RUNnXRjmGoQ,https://www.albumoftheyear.org/album/2835-lou-reed-metallica-lulu.php
Wale,Ambition,40,https://www.youtube.com/watch?v=jtT_ilEovl0,https://www.albumoftheyear.org/album/2922-wale-ambition.php
A$AP Rocky,Live. Love. A$AP,80,https://www.youtube.com/watch?v=NHnS2gDJEPY,https://www.albumoftheyear.org/album/3014-asap-rocky-liveloveasap.php
Justice,"Audio, Video, Disco",50,https://www.youtube.com/watch?v=YH36huOO0HE,https://www.albumoftheyear.org/album/2801-justice-audio-video-disco.php
The Strange Boys,Live Music,70,https://www.youtube.com/watch?v=rgIESOp7WCM,https://www.albumoftheyear.org/album/32607-the-strange-boys-live-music.php
Tom Waits,Bad as Me,70,https://www.youtube.com/watch?v=cYpnHONNf1k,https://www.albumoftheyear.org/album/2843-tom-waits-bad-as-me.php
Kuedo,Severant,60,https://www.youtube.com/watch?v=JknqyWg0Vrs,https://www.albumoftheyear.org/album/3026-kuedo-severant.php
The Spits,The Spits,60,https://www.youtube.com/watch?v=jR4A97iLRxg,https://www.albumoftheyear.org/album/32616-the-spits-the-spits.php
My Brightest Diamond,All Things Will Unwind,60,https://www.youtube.com/watch?v=CPVjp0i3WPQ,https://www.albumoftheyear.org/album/2652-my-brightest-diamond-all-things-will-unwind.php
M83,"Hurry Up, We're Dreaming",40,https://www.youtube.com/watch?v=KGLwTJ47stQ,https://www.albumoftheyear.org/album/2706-m83-hurry-up-were-dreaming.php
Rustie,Glass Swords,70,https://www.youtube.com/watch?v=bvq9_gEwE9A,https://www.albumoftheyear.org/album/3137-rustie-glass-swords.php
Future Islands,On The Water,60,https://www.youtube.com/watch?v=cDpIC-MaY4Y,https://www.albumoftheyear.org/album/2717-future-islands-on-the-water.php
The Field,Looping State of Mind,70,https://www.youtube.com/watch?v=7VEeJ02y0H4,https://www.albumoftheyear.org/album/2803-the-field-looping-state-of-mind.php
Feist,Metals,40,https://www.youtube.com/watch?v=xt8IbWk9eSQ,https://www.albumoftheyear.org/album/2743-feist-metals.php
La Dispute,Wildlife,80,https://www.youtube.com/watch?v=yxTPfKspFl8,https://www.albumoftheyear.org/album/5047-la-dispute-wildlife.php
Absu,Abzu,80,https://www.youtube.com/watch?v=xZnmheQqgUs,https://www.albumoftheyear.org/album/61330-absu-abzu.php
James Blake,Enough Thunder,50,https://www.youtube.com/watch?v=QSMwuVqBQeA,https://www.albumoftheyear.org/album/2861-james-blake-enough-thunder.php
J. Cole,Cole World: The Sideline Story,60,https://www.youtube.com/watch?v=NLVxe2Evtkk,https://www.albumoftheyear.org/album/2911-j-cole-cole-world-the-sideline-story.php
9th Wonder,The Wonder Years,50,https://www.youtube.com/watch?v=1EuXsp4iqZw,https://www.albumoftheyear.org/album/29346-9th-wonder-the-wonder-years.php
Mastodon,The Hunter,50,https://www.youtube.com/watch?v=ApMeFBLy3v0,https://www.albumoftheyear.org/album/2752-mastodon-the-hunter.php
Wilco,The Whole Love,70,https://www.youtube.com/watch?v=JeIw4S0_mKU,https://www.albumoftheyear.org/album/2640-wilco-the-whole-love.php
Opeth,Heritage,50,https://www.youtube.com/watch?v=NvFPmfdppYg,https://www.albumoftheyear.org/album/2910-opeth-heritage.php
AJJ,Knife Man,80,https://www.youtube.com/watch?v=pOI3xkXoId0,https://www.albumoftheyear.org/album/6010-ajj-knife-man.php
Veronica Falls,Veronica Falls,80,https://www.youtube.com/watch?v=OmUdajuMIns,https://www.albumoftheyear.org/album/2913-veronica-falls-veronica-falls.php
BADBADNOTGOOD,BBNG,80,https://www.youtube.com/watch?v=A96ENM-zcnE,https://www.albumoftheyear.org/album/6722-badbadnotgood-bbng.php
Neon Indian,Era Extraña,30,https://www.youtube.com/watch?v=7KSn_S1rMIU,https://www.albumoftheyear.org/album/2701-neon-indian-era-extrana.php
Girls,"Father, Son, Holy Ghost",70,https://www.youtube.com/watch?v=MbLt2Qgl350,https://www.albumoftheyear.org/album/2659-girls-father-son-holy-ghost.php
Wolves in the Throne Room,Celestial Lineage,60,https://www.youtube.com/watch?v=axVo2kNjKXc,https://www.albumoftheyear.org/album/2906-wolves-in-the-throne-room-celestial-lineage.php
Das Racist,Relax,60,https://www.youtube.com/watch?v=yvjxdtcLVfI,https://www.albumoftheyear.org/album/2682-das-racist-relax.php
The Drums,Portamento,50,https://www.youtube.com/watch?v=e9cxD4xYB_M,https://www.albumoftheyear.org/album/2681-the-drums-portamento.php
Wild Flag,Wild Flag,70,https://www.youtube.com/watch?v=2c5KCsYiYoY,https://www.albumoftheyear.org/album/2600-wild-flag-wild-flag.php
St. Vincent,Strange Mercy,80,https://www.youtube.com/watch?v=JGeLYl3kkmg,https://www.albumoftheyear.org/album/2567-st-vincent-strange-mercy.php
Thundercat,The Golden Age of Apocalypse,80,https://www.youtube.com/watch?v=a9TwaFehPHo,https://www.albumoftheyear.org/album/2836-thundercat-the-golden-age-of-apocalypse.php
Beirut,The Rip Tide,60,https://www.youtube.com/watch?v=z_dFxCKsLvg,https://www.albumoftheyear.org/album/2573-beirut-the-rip-tide.php
Hella,Tripper,60,https://www.youtube.com/watch?v=rXgxJk5dBS8,https://www.albumoftheyear.org/album/36909-hella-tripper.php
Red Hot Chili Peppers,I'm With You,50,https://www.youtube.com/watch?v=QTR2Gxt4Hmc,https://www.albumoftheyear.org/album/2569-red-hot-chili-peppers-im-with-you.php
Lil Wayne,Tha Carter IV,30,https://www.youtube.com/watch?v=mk43w6R5vW4,https://www.albumoftheyear.org/album/2402-lil-wayne-tha-carter-iv.php
Apathy,Honkey Kong,70,https://www.youtube.com/watch?v=aAKCV2xq4ak,https://www.albumoftheyear.org/album/27599-apathy-honkey-kong.php
Chelsea Wolfe,Apokalypsis,80,https://www.youtube.com/watch?v=FMhrhf5kENY,https://www.albumoftheyear.org/album/8383-chelsea-wolfe-apokalypsis.php
Active Child,You Are All I See,60,https://www.youtube.com/watch?v=KXUyCz1rYM0,https://www.albumoftheyear.org/album/2809-active-child-you-are-all-i-see.php
The War on Drugs,Slave Ambient,60,https://www.youtube.com/watch?v=IqaUt85GOH4,https://www.albumoftheyear.org/album/2508-the-war-on-drugs-slave-ambient.php
Danny Brown,XXX,80,https://www.youtube.com/watch?v=DPeE28Fb_L8,https://www.albumoftheyear.org/album/2891-danny-brown-xxx.php
Shlohmo,Bad Vibes,70,https://www.youtube.com/watch?v=_Fh9EiKr9iU,https://www.albumoftheyear.org/album/11436-shlohmo-bad-vibes.php
Kanye West & Jay-Z,Watch the Throne,50,https://www.youtube.com/watch?v=HLMuUZhHZqE,https://www.albumoftheyear.org/album/2724-kanye-west-jay-z-watch-the-throne.php
Machinedrum,Room(s),60,https://www.youtube.com/watch?v=PaWQFOJ7D4o,https://www.albumoftheyear.org/album/3136-machinedrum-rooms.php
Hudson Mohawke,Satin Panthers,70,https://www.youtube.com/watch?v=TR7xn0tJ-7E,https://www.albumoftheyear.org/album/2787-hudson-mohawke-satin-panthers.php
Little Dragon,Ritual Union,80,https://www.youtube.com/watch?v=LK5U4DeBO_o,https://www.albumoftheyear.org/album/2656-little-dragon-ritual-union.php
Cerebral Ballzy,Cerebral Ballzy,30,https://www.youtube.com/watch?v=L8adbT0u1rA,https://www.albumoftheyear.org/album/2988-cerebral-ballzy-cerebral-ballzy.php
The Horrors,Skying,70,https://www.youtube.com/watch?v=6mqaOPpyIsc,https://www.albumoftheyear.org/album/2543-the-horrors-skying.php
Portugal. The Man,In the Mountain in the Cloud,60,https://www.youtube.com/watch?v=Uknh7QaW87Y,https://www.albumoftheyear.org/album/2658-portugal-the-man-in-the-mountain-in-the-cloud.php
They Might Be Giants,Join Us,50,https://www.youtube.com/watch?v=TyGMJtRPF78,https://www.albumoftheyear.org/album/2692-they-might-be-giants-join-us.php
Disma,Towards the Megalith,90,https://www.youtube.com/watch?v=SaiXRdS1gl0,https://www.albumoftheyear.org/album/29297-disma-towards-the-megalith.php
Toxic Holocaust,Conjure And Command,80,https://www.youtube.com/watch?v=Lu7PAAopMyY,https://www.albumoftheyear.org/album/16523-toxic-holocaust-conjure-and-command.php
MellowHype,BlackenedWhite,60,https://www.youtube.com/watch?v=-nG5Q3kMgq8,https://www.albumoftheyear.org/album/2684-mellowhype-blackenedwhite.php
Washed Out,Within and Without,60,https://www.youtube.com/watch?v=w9iUTLxA2_0,https://www.albumoftheyear.org/album/2494-washed-out-within-and-without.php
The Cool Kids,When Fish Ride Bicycles,40,https://www.youtube.com/watch?v=-jvtyvMWE88,https://www.albumoftheyear.org/album/2668-the-cool-kids-when-fish-ride-bicycles.php
Kendrick Lamar,Section.80,80,https://www.youtube.com/watch?v=1nYHyZgD5zM,https://www.albumoftheyear.org/album/2725-kendrick-lamar-section80.php
Björk,Crystalline,50,https://www.youtube.com/watch?v=nyrKpKxqGX8,https://www.albumoftheyear.org/album/84115-bjork-crystalline.php
Samiyam,Sam Baker's Album,50,https://www.youtube.com/watch?v=2zmWqxEUYiE,https://www.albumoftheyear.org/album/38730-samiyam-sam-bakers-album.php
SBTRKT,SBTRKT,80,https://www.youtube.com/watch?v=6p3xVcQZuCY,https://www.albumoftheyear.org/album/2613-sbtrkt-sbtrkt.php
Rival Sons,Pressure & Time,70,https://www.youtube.com/watch?v=1G57MNa37Nc,https://www.albumoftheyear.org/album/5311-rival-sons-pressure-time.php
Shabazz Palaces,Black Up,80,https://www.youtube.com/watch?v=-f4DyUGCg0w,https://www.albumoftheyear.org/album/2386-shabazz-palaces-black-up.php
WU LYF,Go Tell Fire to the Mountain,50,https://www.youtube.com/watch?v=kR3sN2WTOh8,https://www.albumoftheyear.org/album/2590-wu-lyf-go-tell-fire-to-the-mountain.php
Unknown Mortal Orchestra,Unknown Mortal Orchestra,50,https://www.youtube.com/watch?v=hN5hDEvNMGU,https://www.albumoftheyear.org/album/2611-unknown-mortal-orchestra-unknown-mortal-orchestra.php
Bon Iver,Bon Iver,60,https://www.youtube.com/watch?v=j_LB2pqybaM,https://www.albumoftheyear.org/album/2479-bon-iver-bon-iver.php
Woods,Sun & Shade,50,https://www.youtube.com/watch?v=CrnkL-ewcck,https://www.albumoftheyear.org/album/2396-woods-sun-shade.php
Bon Iver,Calgary,70,https://www.youtube.com/watch?v=pbpDut3adjE,https://www.albumoftheyear.org/album/59936-bon-iver-calgary.php
Bad Meets Evil,Hell: The Sequel,60,https://www.youtube.com/watch?v=6RCLxGb4BPE,https://www.albumoftheyear.org/album/2597-bad-meets-evil-hell-the-sequel.php
Teenage Cool Kids,Denton After Sunset,70,https://www.youtube.com/watch?v=BXralORhPus,https://www.albumoftheyear.org/album/59196-teenage-cool-kids-denton-after-sunset.php
Herman Düne,Strange Moosic,70,https://www.youtube.com/watch?v=zEHPgX9w9R4,https://www.albumoftheyear.org/album/13926-herman-dune-strange-moosic.php
Fucked Up,David Comes to Life,50,https://www.youtube.com/watch?v=K-J6VwasuOg&t=264s,https://www.albumoftheyear.org/album/2398-fucked-up-david-comes-to-life.php
Snake Oil,Snake Oil,70,https://www.youtube.com/watch?v=9_qPevj08xM,https://www.albumoftheyear.org/album/86262-snake-oil-snake-oil.php
Arctic Monkeys,Suck It and See,50,https://www.youtube.com/watch?v=y39aOgNMgik,https://www.albumoftheyear.org/album/2389-arctic-monkeys-suck-it-and-see.php
Cults,Cults,40,https://www.youtube.com/watch?v=dFa1CV4IzhM,https://www.albumoftheyear.org/album/2412-cults-cults.php
Touché Amoré,Parting The Sea Between Brightness And Me,70,https://www.youtube.com/watch?v=xiS0XwgBmmA,https://www.albumoftheyear.org/album/38110-touche-amore-parting-the-sea-between-brightness-and-me.php
Battles,Gloss Drop,90,https://www.youtube.com/watch?v=zWDo8gGwRfk,https://www.albumoftheyear.org/album/2357-battles-gloss-drop.php
Poor Lily,Poor Lily,80,https://www.youtube.com/watch?v=1J2Fi3fiN7s,https://www.albumoftheyear.org/album/86604-poor-lily-poor-lily.php
Death Cab For Cutie,Codes and Keys,70,https://www.youtube.com/watch?v=ANJ3E5-p8Eo,https://www.albumoftheyear.org/album/2318-death-cab-for-cutie-codes-and-keys.php
My Morning Jacket,Circuital,50,https://www.youtube.com/watch?v=4GngIvsARm8,https://www.albumoftheyear.org/album/2420-my-morning-jacket-circuital.php
Boris,Heavy Rocks,60,https://www.youtube.com/watch?v=EpoCK7SOutg,https://www.albumoftheyear.org/album/2453-boris-heavy-rocks.php
The Men,Leave Home,60,https://www.youtube.com/watch?v=wFKoYmiTws4,https://www.albumoftheyear.org/album/2693-the-men-leave-home.php
Boris,Attention Please,40,https://www.youtube.com/watch?v=EpoCK7SOutg,https://www.albumoftheyear.org/album/2452-boris-attention-please.php
Amon Tobin,ISAM,70,https://www.youtube.com/watch?v=O-6hnRcicVc,https://www.albumoftheyear.org/album/3193-amon-tobin-isam.php
Planningtorock,W,20,https://www.youtube.com/watch?v=14sLvv_ykmE,https://www.albumoftheyear.org/album/2538-planningtorock-w.php
Comet Gain,Howl of the Lonely Crowd,70,https://www.youtube.com/watch?v=J10Fov5VEP8,https://www.albumoftheyear.org/album/33314-comet-gain-howl-of-the-lonely-crowd.php
Various Artists,"Brand New Wayo: Funk, Fast Times & Nigerian Boogie Badness 1979-1983",70,https://www.youtube.com/watch?v=TyynHvJiG_4,https://www.albumoftheyear.org/album/240167-various-artists-brand-new-wayo-funk-fast-times-nigerian-boogie-badness-1979-1983.php
Zombi,Escape Velocity,80,https://www.youtube.com/watch?v=BrT6sEYrXew,https://www.albumoftheyear.org/album/31642-zombi-escape-velocity.php
Jesu,Ascension,50,https://www.youtube.com/watch?v=nyHhmEHt5qo,https://www.albumoftheyear.org/album/2509-jesu-ascension.php
Elzhi,Elmatic,80,https://www.youtube.com/watch?v=orxEQ343cVo,https://www.albumoftheyear.org/album/3210-elzhi-elmatic.php
"Tyler, the Creator",Goblin,40,https://www.youtube.com/watch?v=IT2XYrIJHSA,https://www.albumoftheyear.org/album/2399-tyler-the-creator-goblin.php
The Lonely Island,Turtleneck & Chain,50,https://www.youtube.com/watch?v=IMRNfB8l_tU,https://www.albumoftheyear.org/album/2507-the-lonely-island-turtleneck-chain.php
Manchester Orchestra,Simple Math,40,https://www.youtube.com/watch?v=hgryNZz-34Q,https://www.albumoftheyear.org/album/2499-manchester-orchestra-simple-math.php
Africa Hitech,93 Million Miles,80,https://www.youtube.com/watch?v=dnYa0GqNk8M,https://www.albumoftheyear.org/album/3119-africa-hitech-93-million-miles.php
Balkans,Balkans,70,https://www.youtube.com/watch?v=Pj9pEejYtFc,https://www.albumoftheyear.org/album/86602-balkans-balkans.php
Matana Roberts,Coin Coin Chapter One: Gens De Couleur Libre,80,https://www.youtube.com/watch?v=7hpw4H18k3M,https://www.albumoftheyear.org/album/3226-matana-roberts-coin-coin-chapter-one-gens-de-couleur-libre.php
The Antlers,Burst Apart,40,https://www.youtube.com/watch?v=5chNEtG0ETI,https://www.albumoftheyear.org/album/2385-the-antlers-burst-apart.php
Liturgy,Aesthethica,80,https://www.youtube.com/watch?v=on1vkPNRFwg,https://www.albumoftheyear.org/album/2524-liturgy-aesthethica.php
This Will Destroy You,Tunnel Blanket,60,https://www.youtube.com/watch?v=6Igq-xjJ31A,https://www.albumoftheyear.org/album/17152-this-will-destroy-you-tunnel-blanket.php
Wild Beasts,Smother,70,https://www.youtube.com/watch?v=j1JbIzOtBj4,https://www.albumoftheyear.org/album/2350-wild-beasts-smother.php
Fleet Foxes,Helplessness Blues,90,https://www.youtube.com/watch?v=ztqWF4z9kAw,https://www.albumoftheyear.org/album/2297-fleet-foxes-helplessness-blues.php
Beastie Boys,Hot Sauce Committee Pt. 2,90,https://www.youtube.com/watch?v=qv-cNmuNi64,https://www.albumoftheyear.org/album/213-beastie-boys-hot-sauce-committee-pt-2.php
Master Musicians Of Bukkake,Totem Three,70,https://www.youtube.com/watch?v=oIR6GZakxM8,https://www.albumoftheyear.org/album/3211-master-musicians-of-bukkake-totem-three.php
Death Grips,Exmilitary,80,https://www.youtube.com/watch?v=AZegHBU-ffQ,https://www.albumoftheyear.org/album/3011-death-grips-exmilitary.php
Tune-Yards,w h o k i l l,70,https://www.youtube.com/watch?v=DSjCcInCqOk,https://www.albumoftheyear.org/album/2299-tune-yards-w-h-o-k-i-l-l.php
Explosions in the Sky,"Take Care, Take Care, Take Care",50,https://www.youtube.com/watch?v=qwRR5uCTvas,https://www.albumoftheyear.org/album/2283-explosions-in-the-sky-take-care-take-care-take-care.php
Crystal Stilts,In Love With Oblivion,80,https://www.youtube.com/watch?v=lvnSmbU4nWY,https://www.albumoftheyear.org/album/2432-crystal-stilts-in-love-with-oblivion.php
Panda Bear,Tomboy,50,https://www.youtube.com/watch?v=05JqiVVSJSk,https://www.albumoftheyear.org/album/2269-panda-bear-tomboy.php
Foo Fighters,Wasting Light,60,https://www.youtube.com/watch?v=IfnHn2hWWzA,https://www.albumoftheyear.org/album/2342-foo-fighters-wasting-light.php
TV on the Radio,Nine Types of Light,60,https://www.youtube.com/watch?v=LNB3Cy4djB4,https://www.albumoftheyear.org/album/2355-tv-on-the-radio-nine-types-of-light.php
Metronomy,The English Riviera,70,https://www.youtube.com/watch?v=yEd2D-ukjZs,https://www.albumoftheyear.org/album/2470-metronomy-the-english-riviera.php
The Kills,Blood Pressures,40,https://www.youtube.com/watch?v=deKmw1zDkGc,https://www.albumoftheyear.org/album/2262-the-kills-blood-pressures.php
Bill Callahan,Apocalypse,60,https://www.youtube.com/watch?v=1EWVlDIRUR4,https://www.albumoftheyear.org/album/2300-bill-callahan-apocalypse.php
Holy Ghost!,Holy Ghost!,80,https://www.youtube.com/watch?v=5PSH6cV4N-I,https://www.albumoftheyear.org/album/2380-holy-ghost-holy-ghost.php
Timber Timbre,Creep On Creepin' On,80,https://www.youtube.com/watch?v=mKM5Z5n8Mi0,https://www.albumoftheyear.org/album/2449-timber-timbre-creep-on-creepin-on.php
Bibio,Mind Bokeh,50,https://www.youtube.com/watch?v=TOtTxtBWZ5k,https://www.albumoftheyear.org/album/2270-bibio-mind-bokeh.php
Havok,Time is Up,80,https://www.youtube.com/watch?v=Xa4YaYOdYAY,https://www.albumoftheyear.org/album/39977-havok-time-is-up.php
The Pains of Being Pure at Heart,Belong,80,https://www.youtube.com/watch?v=JKqAHPICR60,https://www.albumoftheyear.org/album/2306-the-pains-of-being-pure-at-heart-belong.php
The UV Race,Homo,80,https://www.youtube.com/watch?v=WIyRRLBsukw,https://www.albumoftheyear.org/album/25208-the-uv-race-homo.php
The Mountain Goats,All Eternals Deck,80,https://www.youtube.com/watch?v=hNmz05kGJgo,https://www.albumoftheyear.org/album/2208-the-mountain-goats-all-eternals-deck.php
Craft Spells,Idle Labor,80,https://www.youtube.com/watch?v=DYEbtRPKnmw,https://www.albumoftheyear.org/album/3015-craft-spells-idle-labor.php
Big K.R.I.T.,Return Of 4eva,90,https://www.youtube.com/watch?v=RG3E7xK6Oq4,https://www.albumoftheyear.org/album/2475-big-krit-return-of-4eva.php
The Weeknd,House of Balloons,30,https://www.youtube.com/watch?v=OwxUIz-Thwc,https://www.albumoftheyear.org/album/2421-the-weeknd-house-of-balloons.php
The Strokes,Angles,70,https://www.youtube.com/watch?v=d5o1V3lxGH0,https://www.albumoftheyear.org/album/2280-the-strokes-angles.php
Coma Cinema,Blue Suicide,70,https://www.youtube.com/watch?v=Q3W2rJhXMEc,https://www.albumoftheyear.org/album/61242-coma-cinema-blue-suicide.php
CunninLynguists,Oneirology,80,https://www.youtube.com/watch?v=f6df3Yo-aSE,https://www.albumoftheyear.org/album/3001-cunninlynguists-oneirology.php
Trap Them,Darker Handcraft,70,https://www.youtube.com/watch?v=bRPT-bxzQxw,https://www.albumoftheyear.org/album/3146-trap-them-darker-handcraft.php
Weedeater,Jason... The Dragon,70,https://www.youtube.com/watch?v=_ccX1kbdU4U,https://www.albumoftheyear.org/album/40015-weedeater-jason-the-dragon.php
Rotten Sound,Cursed,50,https://www.youtube.com/watch?v=1clWfouQyjg,https://www.albumoftheyear.org/album/86600-rotten-sound-cursed.php
The Vaccines,What Did You Expect From The Vaccines?,60,https://www.youtube.com/watch?v=vph5xGBPCOE,https://www.albumoftheyear.org/album/2391-the-vaccines-what-did-you-expect-from-the-vaccines.php
Raekwon,Shaolin vs. Wu-Tang,50,https://www.youtube.com/watch?v=USKRwIsBG04,https://www.albumoftheyear.org/album/2362-raekwon-shaolin-vs-wu-tang.php
REKS,R.E.K.S. (Rhythmatic Eternal King Supreme),80,https://www.youtube.com/watch?v=nJqkgqRwqAw,https://www.albumoftheyear.org/album/39979-reks-reks-rhythmatic-eternal-king-supreme.php
Lupe Fiasco,Lasers,30,https://www.youtube.com/watch?v=Cy67iqBfdws,https://www.albumoftheyear.org/album/2361-lupe-fiasco-lasers.php
Burzum,Fallen,60,https://www.youtube.com/watch?v=RS6qsVXB7h8,https://www.albumoftheyear.org/album/40017-burzum-fallen.php
Giles Corey,Giles Corey,80,https://www.youtube.com/watch?v=d8kP_uGxNfc,https://www.albumoftheyear.org/album/33245-giles-corey-giles-corey.php
Blood Ceremony,Living With the Ancients,70,https://www.youtube.com/watch?v=WIX13DiXBe8,https://www.albumoftheyear.org/album/5052-blood-ceremony-living-with-the-ancients.php
Siriusmo,Mosaik,70,https://www.youtube.com/watch?v=Agg3HH0x_eA,https://www.albumoftheyear.org/album/3191-siriusmo-mosaik.php
Beady Eye,"Different Gear, Still Speeding",30,https://www.youtube.com/watch?v=vqcaYZSjJE0,https://www.albumoftheyear.org/album/2221-beady-eye-different-gear-still-speeding.php
Colin Stetson,New History Warfare Vol. 2: Judges,80,https://www.youtube.com/watch?v=0BFLDVGvTrQ,https://www.albumoftheyear.org/album/2968-colin-stetson-new-history-warfare-vol-2-judges.php
Toro y Moi,Underneath The Pine,60,https://www.youtube.com/watch?v=KtTU7nPAp5Q,https://www.albumoftheyear.org/album/2180-toro-y-moi-underneath-the-pine.php
Earth,"Angels of Darkness, Demons of Light I",70,https://www.youtube.com/watch?v=Pj6SHbpDnSc,https://www.albumoftheyear.org/album/2404-earth-angels-of-darkness-demons-of-light-1.php
Radiohead,The King of Limbs,60,https://www.youtube.com/watch?v=FnfNcqX5AAA,https://www.albumoftheyear.org/album/2317-radiohead-the-king-of-limbs.php
Fashawn,Higher Learning Vol. 2,60,https://www.youtube.com/watch?v=-F1V2oPhlso,https://www.albumoftheyear.org/album/86599-fashawn-higher-learning-vol-2.php
Yuck,Yuck,50,https://www.youtube.com/watch?v=6ZYy4gP1J3s,https://www.albumoftheyear.org/album/2310-yuck-yuck.php
PJ Harvey,Let England Shake,80,https://www.youtube.com/watch?v=3-IGABC6rlU,https://www.albumoftheyear.org/album/2087-pj-harvey-let-england-shake.php
"Tyler, the Creator",Yonkers,70,https://www.youtube.com/watch?v=zzmpVAXSd9Y,https://www.albumoftheyear.org/album/22458-tyler-the-creator-yonkers.php
Tim Hecker,"Ravedeath, 1972",80,https://www.youtube.com/watch?v=Gc0Jpf_25a4,https://www.albumoftheyear.org/album/2233-tim-hecker-ravedeath-1972.php
Mogwai,"Hardcore Will Never Die, But You Will",80,https://www.youtube.com/watch?v=4DsiwriEgBE,https://www.albumoftheyear.org/album/2232-mogwai-hardcore-will-never-die-but-you-will.php
The Strokes,Under Cover Of Darkness,80,https://www.youtube.com/watch?v=OqPz7zvPn_I,https://www.albumoftheyear.org/album/155366-the-strokes-under-cover-of-darkness.php
Theophilus London,Lovers Holiday,80,https://www.youtube.com/watch?v=SVy-uU84ApQ,https://www.albumoftheyear.org/album/40019-theophilus-london-lovers-holiday.php
Vreid,V,60,https://www.youtube.com/watch?v=FGaO0divFf0,https://www.albumoftheyear.org/album/86595-vreid-v.php
Cut Copy,Zonoscope,50,https://www.youtube.com/watch?v=k83AU5xksp0,https://www.albumoftheyear.org/album/2040-cut-copy-zonoscope.php
James Blake,James Blake,70,https://www.youtube.com/watch?v=Qqw9bnffDsY,https://www.albumoftheyear.org/album/2207-james-blake-james-blake.php
Dumbo Gets Mad,Elephants at the Door,80,https://www.youtube.com/watch?v=HMTBo9huzi0,https://www.albumoftheyear.org/album/5054-dumbo-gets-mad-elephants-at-the-door.php
Fleet Foxes,Helplessness Blues,80,https://www.youtube.com/watch?v=uWzNiXXypE0,https://www.albumoftheyear.org/album/22589-fleet-foxes-helplessness-blues.php
Nicolas Jaar,Space Is Only Noise,80,https://www.youtube.com/watch?v=Pc5Hutyj2AA,https://www.albumoftheyear.org/album/2327-nicolas-jaar-space-is-only-noise.php
Destroyer,Kaputt,90,https://www.youtube.com/watch?v=2IWjwiuBG4A,https://www.albumoftheyear.org/album/2009-destroyer-kaputt.php
Ulcerate,The Destroyers of All,70,https://www.youtube.com/watch?v=Wp20Qxx2lOc&t=259s,https://www.albumoftheyear.org/album/10036-ulcerate-the-destroyers-of-all.php
Iron & Wine,Kiss Each Other Clean,60,https://www.youtube.com/watch?v=WhC9kcctI8s,https://www.albumoftheyear.org/album/2052-iron-wine-kiss-each-other-clean.php
John Vanderslice,White Wilderness,60,https://www.youtube.com/watch?v=kLFGEHpPi3w,https://www.albumoftheyear.org/album/2225-john-vanderslice-white-wilderness.php
White Lies,Ritual,40,https://www.youtube.com/watch?v=YTJ2dzQhSrM,https://www.albumoftheyear.org/album/2223-white-lies-ritual.php
Braids,Native Speaker,70,https://www.youtube.com/watch?v=mYez03fRUBs,https://www.albumoftheyear.org/album/2276-braids-native-speaker.php
Smith Westerns,Dye It Blonde,70,https://www.youtube.com/watch?v=q1go3WwvCvY,https://www.albumoftheyear.org/album/2041-smith-westerns-dye-it-blonde.php
Fergus & Geronimo,Unlearn,80,https://www.youtube.com/watch?v=XtmTM3AIdLI,https://www.albumoftheyear.org/album/11439-fergus-geronimo-unlearn.php
Asobi Seksu,Trails,70,https://youtu.be/iJ5o99-MO7I,https://www.albumoftheyear.org/album/100140-asobi-seksu-trails.php
The Decemberists,The King is Dead,40,https://www.youtube.com/watch?v=WhC9kcctI8s,https://www.albumoftheyear.org/album/2039-the-decemberists-the-king-is-dead.php
Wire,Red Barked Tree,50,https://www.youtube.com/watch?v=QT3w-swBFd4,https://www.albumoftheyear.org/album/2259-wire-red-barked-tree.php
Sea Power,Valhalla Dancehall,80,https://www.youtube.com/watch?v=PzKcgB0n5XE,https://www.albumoftheyear.org/album/2067-sea-power-valhalla-dancehall.php
Cage the Elephant,Thank You Happy Birthday,50,https://www.youtube.com/watch?v=PD-2gGas94M,https://www.albumoftheyear.org/album/3180-cage-the-elephant-thank-you-happy-birthday.php
Cake,Showroom of Compassion,70,https://www.youtube.com/watch?v=o3aI489UkdI,https://www.albumoftheyear.org/album/2222-cake-showroom-of-compassion.php
Iceage,New Brigade,80,https://www.youtube.com/watch?v=wgqY757V0-Y,https://www.albumoftheyear.org/album/2570-iceage-new-brigade.php
Oblivionized,Abhorrent Evolution,80,https://www.youtube.com/watch?v=8PqLOyHA7BI,https://www.albumoftheyear.org/album/240184-oblivionized-abhorrent-evolution.php
M.I.A.,Vicki Leekx,60,https://www.youtube.com/watch?v=tmgAH3ytu0Y,https://www.albumoftheyear.org/album/9406-mia-vicki-leekx.php
Gorillaz,The Fall,50,https://www.youtube.com/watch?v=oxiaceqXWbA,https://www.albumoftheyear.org/album/2206-gorillaz-the-fall.php
JJ,Kills,30,https://www.youtube.com/watch?v=qrq1QohxWwU,https://www.albumoftheyear.org/album/3284-jj-kills.php
Ghostface Killah,Apollo Kids,80,https://www.youtube.com/watch?v=6urd4Zke2os,https://www.albumoftheyear.org/album/2210-ghostface-killah-apollo-kids.php
